source_repository,source_branch,source_commit,source_path,sha256,bytes,disposition,proposed_target,migration_task,required_gate,provenance_rule,status
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-mm10.md,6b6bec6c658c881c093144359aac55ecee3d965f2c2c936d0940fb4299d59349,732,preserve in place,CellShard:todos/cs-jbc-mm10.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o01.md,fc7237577f852300f00b25ac1d699335305e3283b8790fe875ccce7981806508,723,preserve in place,CellShard:todos/cs-jbc-o01.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o02.md,c98580cb8a4ac5739696bf546de71dc40fcbf2c7d7aa171d5465f3f840899678,719,preserve in place,CellShard:todos/cs-jbc-o02.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o03.md,8b2b1fd209dd596589b57d5a2fa56db4a818ba52798dcf09252dfc62b5b3c5ff,675,preserve in place,CellShard:todos/cs-jbc-o03.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o04.md,14413cf3c9fbe348dcfe0b10ec243ba33cc0176680af9c74b8e24c78efecadf3,689,preserve in place,CellShard:todos/cs-jbc-o04.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o05.md,eda6a754a863d7a8f79a927a436c3e38882fd140f6c7494407c335c9311c266a,675,preserve in place,CellShard:todos/cs-jbc-o05.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o06.md,c11776d5d36ff93112808434d1d380fb04f8206f38360c38195bcd02e03a138b,689,preserve in place,CellShard:todos/cs-jbc-o06.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o07.md,6adc3a1ae88c16e2abea6df3512272490fe82a216544098b469e963d5e360ddf,685,preserve in place,CellShard:todos/cs-jbc-o07.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o08.md,df97c187044c5e4fed3e94aae1d153776acce9fd666fcfe331346c1d60b8028c,663,preserve in place,CellShard:todos/cs-jbc-o08.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o09.md,682d935be810f1270ddc9c112b4caee15b4d12bcc1ae97c9f385c0b45f751d11,673,preserve in place,CellShard:todos/cs-jbc-o09.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o10.md,9921ea492bc61416503d88be2281c1f071eaae50842ec047d579ede67bc4f90c,661,preserve in place,CellShard:todos/cs-jbc-o10.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o11.md,341a97c94d47df1401671e4805710d723cc210d789d53c8fe762cfdf53e5bf4e,677,preserve in place,CellShard:todos/cs-jbc-o11.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o12.md,8cc2194719a6233cf6f2b74506ce93cae96de277baabfc1b734b4a0326530b46,681,preserve in place,CellShard:todos/cs-jbc-o12.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o13.md,0dfc41d305faaf6f3d6a28cba00f23b73c3dcf5593ee809cd5a5f2e46db732dd,675,preserve in place,CellShard:todos/cs-jbc-o13.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o14.md,27a3a36628ea743f8f3671a8ccac466cf48f37de35364b90750a66267f56cf58,661,preserve in place,CellShard:todos/cs-jbc-o14.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o15.md,f0bd1364dd7f0b1b91f6279506a5f291a5ba85a24f88718a7531968da3f63a5e,671,preserve in place,CellShard:todos/cs-jbc-o15.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o16.md,346efda67ff8da0bc864fa3ed57bb5891e795ad806144a627a52167e1378e4f4,667,preserve in place,CellShard:todos/cs-jbc-o16.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o17.md,0c87671dfc186b0dfde8d541c415e60275f8c2e5265ce724e3efca9d03d8ed49,681,preserve in place,CellShard:todos/cs-jbc-o17.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o18.md,f82232abcd3fb504d3cec4fddb58d6309a9a461865fcfe327a94bbbec163a71d,683,preserve in place,CellShard:todos/cs-jbc-o18.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o19.md,ba83b653297fe521228ce70bdfd00383d0fb2cfb2d9140f7cfccbd8f61cb8889,671,preserve in place,CellShard:todos/cs-jbc-o19.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o20.md,b3467781e856c5e043fb0e783c77059efcdd54c7273b6dfcb6245bf0376ea05b,681,preserve in place,CellShard:todos/cs-jbc-o20.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o21.md,4691b4fc9d1e70bc88c9203bebcf1ccf0d2b1095e18ad1b9a65530c72c99cd06,699,preserve in place,CellShard:todos/cs-jbc-o21.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o22.md,8e1df52d0476193674df5401ddddab33c146102c808fd6a682b1392ee635b7cd,677,preserve in place,CellShard:todos/cs-jbc-o22.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o23.md,9315846da1982a32a9d707698e9364f20ac7e05eba5488041f0d7a3481f7bd8e,715,preserve in place,CellShard:todos/cs-jbc-o23.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-o24.md,837d1329cc09e5350f921efb7012246cd3996f8a1984b91cee54b9873f1ffa92,721,preserve in place,CellShard:todos/cs-jbc-o24.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-oc01.md,53859c40ca872d7252604d6bcd91ff699447d118b968a54fb5f3c1e3ca887783,767,preserve in place,CellShard:todos/cs-jbc-oc01.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-oc02.md,ebee761b971b0d53d90cc78c14075ec84182d448c9853310dad85f56dd2c21fe,739,preserve in place,CellShard:todos/cs-jbc-oc02.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-oc03.md,37f0f599fc4bb25b6346f1143d80aac7a66f967f7318ea0e95ed5e3781216214,741,preserve in place,CellShard:todos/cs-jbc-oc03.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-oc04.md,c030624ca6ddee9f9b740b4667cd81eae93dde22a59688e84e055b3d9d935e5a,731,preserve in place,CellShard:todos/cs-jbc-oc04.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-oc05.md,76d95322b911c8268913a25cc979bcd619b565508d70611db93f91f54de7cdd2,759,preserve in place,CellShard:todos/cs-jbc-oc05.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-oc06.md,2fac78b05d9cf92815ba876aea296f9d78b76ae8b9e4663406251794d272beb3,763,preserve in place,CellShard:todos/cs-jbc-oc06.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot01.md,30229d688c68046a47056a054e7edaadb4ca78c5561e243d208cc48e926ecf20,774,preserve in place,CellShard:todos/cs-jbc-ot01.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot02.md,575912e95d5a61f0511664dfe2a5bad052cb75637a3bb3444173e46fa1b35680,762,preserve in place,CellShard:todos/cs-jbc-ot02.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot03.md,9b6343a87aef5a3cc63dd0598f72204b013c67e37a0e063f7935f865f44d15be,764,preserve in place,CellShard:todos/cs-jbc-ot03.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot04.md,771f31b1c71350068806b58e2c29c288b71c55ca7b8efc2e6bebffd41e8ea6a8,740,preserve in place,CellShard:todos/cs-jbc-ot04.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot05.md,b32d1c38345267bb408056b0109a0ab8a8d81f8a7ae019e99db70b90343e65d8,736,preserve in place,CellShard:todos/cs-jbc-ot05.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot06.md,40bbbbd945999e441aba657fc10b2321187fee088f503c32fc53c57bf4012a4b,744,preserve in place,CellShard:todos/cs-jbc-ot06.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot07.md,9c26b9e95d33cab680f26dcd5779a6a54d63fd332cc53e954cb3085d0bbfc37a,774,preserve in place,CellShard:todos/cs-jbc-ot07.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-ot08.md,d5447c3ddcb9b72b1625cead34fcce81668808271562eaf38dd17ec8f9f071a0,766,preserve in place,CellShard:todos/cs-jbc-ot08.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp01.md,6157f2b83e424d653ecffc8a23fa471bce20dfdae6d3d4fe71a3971e5470e2c8,723,preserve in place,CellShard:todos/cs-jbc-pp01.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp02.md,dea9e44fe325cfc8a3b3c7fcbbb087308a16dd7de37c99a63e905159db00ec33,736,preserve in place,CellShard:todos/cs-jbc-pp02.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp03.md,d6c52cc8e73f2300a53d3ff4e355a05ea59572a945ef69a6452bb310314841a3,706,preserve in place,CellShard:todos/cs-jbc-pp03.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp04.md,2bdac45e8413522fa78af5440ff419519112a74bb72303151f08fd60901fc52e,704,preserve in place,CellShard:todos/cs-jbc-pp04.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp05.md,fbf183eea0bee81a7b2e3ab3f0e7c26c42fbf1b73b40bb92baeaf6222e6bbe20,720,preserve in place,CellShard:todos/cs-jbc-pp05.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp06.md,ce26b4d6ea8dca6706999d3d1e3a5337067aeda149658ce8a72cdeb60b79b0db,700,preserve in place,CellShard:todos/cs-jbc-pp06.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp07.md,148f192a618abd2c4b3deae3a3d28696d03631d2df1df7fe53322fc76cc3edff,708,preserve in place,CellShard:todos/cs-jbc-pp07.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp08.md,b2e2af2870b5d69eace386eb68b0c85e0fbfa905eae393b68e09989bb7924590,700,preserve in place,CellShard:todos/cs-jbc-pp08.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp09.md,d88d1be750a09ff3802ecc8544a45affc9b3ecf788a1ee9132fd529814918e5a,716,preserve in place,CellShard:todos/cs-jbc-pp09.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp10.md,ae15cbc9b7a75a27a7456ae20144b21e5a0dca436ae1d49b4e7f30c232f91449,740,preserve in place,CellShard:todos/cs-jbc-pp10.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp11.md,6b80a1f84d62c66456c32b19a04d3dc1acb9d0254cde48959d6baf4c49b94873,714,preserve in place,CellShard:todos/cs-jbc-pp11.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp12.md,6168957b3f12c96ec034e2e53e12837a4f4949af96e2d1b21c606de0beab22fe,722,preserve in place,CellShard:todos/cs-jbc-pp12.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp13.md,9ce736a7158f12218ee60a1170e9ea8c766c79cfc5b2e79366ceffaf5a6371ed,722,preserve in place,CellShard:todos/cs-jbc-pp13.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp14.md,ad49537360f138fccb358c471a49d7157361edf9d8990248e264a3848260fdcc,730,preserve in place,CellShard:todos/cs-jbc-pp14.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp15.md,15a8ea505453b73c89763c45b60a54edc0eba05a91a8130c0d625bf4dc0081bd,714,preserve in place,CellShard:todos/cs-jbc-pp15.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp16.md,8b545103c387586fe4a0ee3ce315850864b2af291f5b56cd3df95e18520529d3,716,preserve in place,CellShard:todos/cs-jbc-pp16.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp17.md,deec60874f029c5e1aa126859dcbec85fba6f59dec5a09abc1987bd049e6368e,742,preserve in place,CellShard:todos/cs-jbc-pp17.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-pp18.md,70eb0a42b01490a1aff574fc56ed16eaa3d3b4d1adede0d5d9c5a1ed8cd98cc0,726,preserve in place,CellShard:todos/cs-jbc-pp18.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q01.md,6e3288a2a1ccb7dd4c66955913896c3a157c7dd93852166e5d14b1ad516012d9,841,preserve in place,CellShard:todos/cs-jbc-q01.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q02.md,079b20e98bf6281456f3ee7a473e8e76420b9957a62453b1323c369d2c277964,808,preserve in place,CellShard:todos/cs-jbc-q02.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q03.md,b40737f4ec8610916cd6688d59640ee4cad088563750c25d7f1463ffcb899bc0,804,preserve in place,CellShard:todos/cs-jbc-q03.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q04.md,255b7bad16b6341549a2cfe185953d11f99aa312f4c9d2cdf82a78c6a0b3935e,774,preserve in place,CellShard:todos/cs-jbc-q04.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q05.md,f441beb1dc808a3ecc030d79dfd1595e00e81223865b36b49813e60ca861d8c2,826,preserve in place,CellShard:todos/cs-jbc-q05.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q06.md,8bc0b1e94684141c705f9569dabeebf5c428fd5a7ee538204d6c6a483b31ed24,808,preserve in place,CellShard:todos/cs-jbc-q06.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q07.md,e0aea1140ac54a8c086fd8bb6fca725e21c44aaad40b065bb4728215d5962811,806,preserve in place,CellShard:todos/cs-jbc-q07.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q08.md,1f78c4a0856a8ee6bcd4011b92cca35c605636e46cb51a87936778ba22a5739c,792,preserve in place,CellShard:todos/cs-jbc-q08.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q09.md,2de8b3e8bdb9cc82ec9d016e858a251ce41d85ce2fa9e1fb66412707e5aa8169,840,preserve in place,CellShard:todos/cs-jbc-q09.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q10.md,0eda98efc2d27127727bd59f62f4cfb1cff3e0e4fe060598b06eb124947fcd2b,794,preserve in place,CellShard:todos/cs-jbc-q10.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q11.md,252d2d6037020175ff9c74e3c5ea3f0bdab09723aef3545f52a582cdab67fd79,788,preserve in place,CellShard:todos/cs-jbc-q11.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q12.md,e7fe2594f69bc746484be4c893e61b0185881da27ff6cbd0f2cae8e49a47b1e7,804,preserve in place,CellShard:todos/cs-jbc-q12.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q13.md,d143bc8122d3688794f2bcb8252140ebeef866b1d3bdbc34d67d204caa7adba6,814,preserve in place,CellShard:todos/cs-jbc-q13.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-q14.md,5c8ba151384017345f813db68ac838ab6841ae972c9a02a9fec9577085c86617,818,preserve in place,CellShard:todos/cs-jbc-q14.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,todos/cs-jbc-rt01.md,552404281f5015f9c12a9fe8fcbd95608f77ee0a382451b43b4477d09e057654,1020,preserve in place,CellShard:todos/cs-jbc-rt01.md,CE-CCP1-A02-012,CE-CCP1-A02-012-GATE,JBC-PROV-PRESERVE-IN-PLACE,source-frozen
